STATIONID,YR,STAT_ZONE,HAULVALUE,date,day,month,cpue,Id,cent_lon,cent_lat
65443,1993,15,G,11/30/1993,30,11,0.04285714300,0,-91.25000000000,28.85000000000
65497,1991,15,G,12/4/1991,4,12,0.54666666700,0,-91.25000000000,28.85000000000
65502,1991,15,G,12/4/1991,4,12,0.74666666700,0,-91.25000000000,28.85000000000
66781,1989,15,G,3/20/1989,20,3,0.08695652200,0,-91.25000000000,28.85000000000
66782,1989,15,G,3/20/1989,20,3,0.12000000000,0,-91.25000000000,28.85000000000
67135,1993,15,G,7/8/1993,8,7,0.21333333300,0,-91.25000000000,28.85000000000
67531,1995,15,G,3/22/1995,22,3,0.22666666700,0,-91.25000000000,28.85000000000
67533,1995,15,G,3/23/1995,23,3,0.10000000000,0,-91.25000000000,28.85000000000
67942,1996,15,G,12/4/1996,4,12,1.14666666700,0,-91.25000000000,28.85000000000
67945,1996,15,G,12/5/1996,5,12,0.30666666700,0,-91.25000000000,28.85000000000
40916,1984,15,G,4/9/1984,9,4,0.05714285700,0,-91.08333333330,28.85000000000
50554,2001,15,G,10/20/2001,20,10,0.20000000000,0,-91.08333333330,28.85000000000
51759,1987,15,G,9/28/1987,28,9,0.05333333300,0,-91.08333333330,28.85000000000
51811,1990,15,G,7/12/1990,12,7,0.02758620700,0,-91.08333333330,28.85000000000
51817,1991,15,G,3/26/1991,26,3,0.01666666700,0,-91.08333333330,28.85000000000
52037,1996,15,G,10/2/1996,2,10,0.08000000000,0,-91.08333333330,28.85000000000
56053,1991,15,G,7/9/1991,9,7,0.04878048800,0,-91.08333333330,28.85000000000
60634,1992,15,G,11/9/1992,9,11,0.19047619000,0,-91.08333333330,28.85000000000
64909,1999,15,G,7/17/1999,17,7,0.22549019600,0,-91.08333333330,28.85000000000
65263,1999,15,G,12/1/1999,1,12,0.16000000000,0,-91.08333333330,28.85000000000
65269,1999,15,G,12/2/1999,2,12,0.18666666700,0,-91.08333333330,28.85000000000
65925,1985,15,G,9/18/1985,18,9,0.01818181800,0,-91.08333333330,28.85000000000
66442,1990,15,G,10/2/1990,2,10,0.04000000000,0,-91.08333333330,28.85000000000
40786,1984,14,G,4/5/1984,5,4,0.05714285700,0,-90.91666666670,28.85000000000
40787,1984,14,G,4/5/1984,5,4,0.05714285700,0,-90.91666666670,28.85000000000
50427,1988,14,G,7/13/1988,13,7,0.03333333300,0,-90.91666666670,28.85000000000
50549,2001,14,G,10/20/2001,20,10,0.25333333300,0,-90.91666666670,28.85000000000
50553,2001,14,G,10/20/2001,20,10,0.38666666700,0,-90.91666666670,28.85000000000
51875,1993,14,G,10/4/1993,4,10,0.12631578900,0,-90.91666666670,28.85000000000
51876,1993,14,G,10/4/1993,4,10,0.37333333300,0,-90.91666666670,28.85000000000
51905,1994,14,G,3/28/1994,28,3,0.07142857100,0,-90.91666666670,28.85000000000
51906,1994,14,G,3/28/1994,28,3,0.02222222200,0,-90.91666666670,28.85000000000
51907,1994,14,G,3/28/1994,28,3,0.05333333300,0,-90.91666666670,28.85000000000
51949,1994,14,G,11/30/1994,30,11,0.34666666700,0,-90.91666666670,28.85000000000
51953,1994,14,G,12/1/1994,1,12,0.18666666700,0,-90.91666666670,28.85000000000
52837,1984,14,G,10/31/1984,31,10,0.64000000000,0,-90.91666666670,28.85000000000
54168,1989,14,G,11/12/1989,12,11,0.50000000000,0,-90.91666666670,28.85000000000
56870,1996,14,G,7/5/1996,5,7,0.08000000000,0,-90.91666666670,28.85000000000
58072,1993,14,G,3/24/1993,24,3,0.32000000000,0,-90.91666666670,28.85000000000
58073,1993,14,G,3/24/1993,24,3,0.15384615400,0,-90.91666666670,28.85000000000
61856,1994,14,G,7/5/1994,5,7,0.01333333300,0,-90.91666666670,28.85000000000
63673,1983,14,G,11/10/1983,10,11,0.04000000000,0,-90.91666666670,28.85000000000
66443,1990,14,G,10/2/1990,2,10,1.92727272700,0,-90.91666666670,28.85000000000
66448,1990,14,G,10/2/1990,2,10,0.50000000000,0,-90.91666666670,28.85000000000
66521,1986,14,G,12/2/1986,2,12,0.24000000000,0,-90.91666666670,28.85000000000
66539,1986,14,G,12/4/1986,4,12,0.45333333300,0,-90.91666666670,28.85000000000
66575,1994,14,G,9/27/1994,27,9,0.13333333300,0,-90.91666666670,28.85000000000
66579,1994,14,G,9/27/1994,27,9,0.09333333300,0,-90.91666666670,28.85000000000
66613,2001,14,G,12/11/2001,11,12,0.05714285700,0,-90.91666666670,28.85000000000
66621,2001,14,G,12/12/2001,12,12,0.12000000000,0,-90.91666666670,28.85000000000
67007,1997,14,G,11/14/1997,14,11,0.27290448300,0,-90.91666666670,28.85000000000
67008,1997,14,G,11/14/1997,14,11,0.64137931000,0,-90.91666666670,28.85000000000
40782,1984,14,G,4/5/1984,5,4,0.28571428600,0,-90.75000000000,28.85000000000
40783,1984,14,G,4/5/1984,5,4,0.14285714300,0,-90.75000000000,28.85000000000
40784,1984,14,G,4/5/1984,5,4,0.08571428600,0,-90.75000000000,28.85000000000
40785,1984,14,G,4/5/1984,5,4,0.08571428600,0,-90.75000000000,28.85000000000
51877,1993,14,G,10/4/1993,4,10,0.08000000000,0,-90.75000000000,28.85000000000
52039,1996,14,G,10/3/1996,3,10,0.05333333300,0,-90.75000000000,28.85000000000
52041,1996,14,G,10/3/1996,3,10,0.16000000000,0,-90.75000000000,28.85000000000
52840,1984,14,G,10/31/1984,31,10,0.12000000000,0,-90.75000000000,28.85000000000
52843,1984,14,G,11/1/1984,1,11,2.08000000000,0,-90.75000000000,28.85000000000
52846,1984,14,G,11/1/1984,1,11,1.16000000000,0,-90.75000000000,28.85000000000
60753,1985,14,G,6/19/1985,19,6,0.02000000000,0,-90.75000000000,28.85000000000
61563,1999,14,G,10/13/1999,13,10,0.24000000000,0,-90.75000000000,28.85000000000
61566,1999,14,G,10/13/1999,13,10,0.12000000000,0,-90.75000000000,28.85000000000
62955,1990,14,G,11/7/1990,7,11,1.00000000000,0,-90.75000000000,28.85000000000
63683,1983,14,G,11/10/1983,10,11,0.04000000000,0,-90.75000000000,28.85000000000
64910,1999,14,G,7/17/1999,17,7,0.03333333300,0,-90.75000000000,28.85000000000
65305,1992,14,G,9/28/1992,28,9,3.07692307700,0,-90.75000000000,28.85000000000
65309,1992,14,G,9/28/1992,28,9,0.15384615400,0,-90.75000000000,28.85000000000
65481,1989,14,G,12/14/1989,14,12,0.94545454500,0,-90.75000000000,28.85000000000
65923,1985,14,G,9/18/1985,18,9,0.34666666700,0,-90.75000000000,28.85000000000
65928,1985,14,G,10/4/1985,4,10,0.18947368400,0,-90.75000000000,28.85000000000
66399,1995,14,G,11/12/1995,12,11,0.21212121200,0,-90.75000000000,28.85000000000
66520,1986,14,G,12/1/1986,1,12,0.63750000000,0,-90.75000000000,28.85000000000
66538,1986,14,G,12/4/1986,4,12,0.37333333300,0,-90.75000000000,28.85000000000
67006,1997,14,G,11/14/1997,14,11,0.24350649400,0,-90.75000000000,28.85000000000
50442,1988,14,G,10/3/1988,3,10,0.05714285700,0,-90.58333333330,28.85000000000
50443,1988,14,G,10/3/1988,3,10,0.12173913000,0,-90.58333333330,28.85000000000
50444,1988,14,G,10/3/1988,3,10,0.12000000000,0,-90.58333333330,28.85000000000
51784,1990,14,G,7/9/1990,9,7,0.04000000000,0,-90.58333333330,28.85000000000
51785,1990,14,G,7/9/1990,9,7,0.44000000000,0,-90.58333333330,28.85000000000
51873,1993,14,G,10/4/1993,4,10,0.22666666700,0,-90.58333333330,28.85000000000
60210,1990,14,G,7/9/1990,9,7,0.04166666700,0,-90.58333333330,28.85000000000
63722,1983,14,G,11/11/1983,11,11,0.40000000000,0,-90.58333333330,28.85000000000
65306,1992,14,G,9/28/1992,28,9,0.10370370400,0,-90.58333333330,28.85000000000
65308,1992,14,G,9/28/1992,28,9,0.98181818200,0,-90.58333333330,28.85000000000
66398,1995,14,G,11/12/1995,12,11,0.30000000000,0,-90.58333333330,28.85000000000
66614,2001,14,G,12/12/2001,12,12,0.61333333300,0,-90.58333333330,28.85000000000
66620,2001,14,G,12/12/2001,12,12,0.15555555600,0,-90.58333333330,28.85000000000
67109,1993,14,G,7/5/1993,5,7,3.54666666700,0,-90.58333333330,28.85000000000
67112,1993,14,G,7/5/1993,5,7,5.40000000000,0,-90.58333333330,28.85000000000
40236,2002,14,G,7/14/2002,14,7,0.41379310300,0,-90.41666666670,28.85000000000
40692,1984,14,G,3/26/1984,26,3,0.34285714300,0,-90.41666666670,28.85000000000
40763,1984,14,G,3/29/1984,29,3,0.34285714300,0,-90.41666666670,28.85000000000
40764,1984,14,G,3/29/1984,29,3,0.37142857100,0,-90.41666666670,28.85000000000
40765,1984,14,G,3/29/1984,29,3,0.17142857100,0,-90.41666666670,28.85000000000
50545,2001,14,G,10/9/2001,9,10,0.52903225800,0,-90.41666666670,28.85000000000
50546,2001,14,G,10/9/2001,9,10,0.32000000000,0,-90.41666666670,28.85000000000
51976,1995,14,G,6/28/1995,28,6,0.01333333300,0,-90.41666666670,28.85000000000
52675,1984,14,G,10/26/1984,26,10,4.36000000000,0,-90.41666666670,28.85000000000
54840,2002,14,G,7/11/2002,11,7,0.06666666700,0,-90.41666666670,28.85000000000
54847,2002,14,G,7/11/2002,11,7,0.01333333300,0,-90.41666666670,28.85000000000
57663,1982,14,G,6/21/1982,21,6,0.33333333300,0,-90.41666666670,28.85000000000
58054,1993,14,G,3/22/1993,22,3,0.26666666700,0,-90.41666666670,28.85000000000
58055,1993,14,G,3/22/1993,22,3,0.16000000000,0,-90.41666666670,28.85000000000
60662,1992,14,G,11/17/1992,17,11,1.00980392200,0,-90.41666666670,28.85000000000
61560,1999,14,G,10/12/1999,12,10,1.14666666700,0,-90.41666666670,28.85000000000
63690,1983,14,G,11/10/1983,10,11,0.96000000000,0,-90.41666666670,28.85000000000
63692,1983,14,G,11/10/1983,10,11,1.16000000000,0,-90.41666666670,28.85000000000
65307,1992,14,G,9/28/1992,28,9,0.36000000000,0,-90.41666666670,28.85000000000
65313,1992,14,G,9/29/1992,29,9,1.80000000000,0,-90.41666666670,28.85000000000
66449,1990,14,G,10/2/1990,2,10,0.05000000000,0,-90.41666666670,28.85000000000
66516,1986,14,G,12/1/1986,1,12,0.94666666700,0,-90.41666666670,28.85000000000
66517,1986,14,G,12/1/1986,1,12,0.24000000000,0,-90.41666666670,28.85000000000
66518,1986,14,G,12/1/1986,1,12,0.69333333300,0,-90.41666666670,28.85000000000
67536,1995,14,G,3/23/1995,23,3,0.16000000000,0,-90.41666666670,28.85000000000
40686,1984,14,G,3/25/1984,25,3,0.28571428600,0,-90.25000000000,28.85000000000
40694,1984,14,G,3/26/1984,26,3,0.71428571400,0,-90.25000000000,28.85000000000
40695,1984,14,G,3/26/1984,26,3,1.34285714300,0,-90.25000000000,28.85000000000
40696,1984,14,G,3/26/1984,26,3,0.80000000000,0,-90.25000000000,28.85000000000
40697,1984,14,G,3/26/1984,26,3,0.45714285700,0,-90.25000000000,28.85000000000
40698,1984,14,G,3/26/1984,26,3,0.34285714300,0,-90.25000000000,28.85000000000
40705,1984,14,G,3/26/1984,26,3,0.20000000000,0,-90.25000000000,28.85000000000
40706,1984,14,G,3/26/1984,26,3,0.02857142900,0,-90.25000000000,28.85000000000
40707,1984,14,G,3/26/1984,26,3,0.08571428600,0,-90.25000000000,28.85000000000
51879,1993,14,G,10/5/1993,5,10,0.12000000000,0,-90.25000000000,28.85000000000
51883,1993,14,G,10/5/1993,5,10,0.01379310300,0,-90.25000000000,28.85000000000
51975,1995,14,G,6/28/1995,28,6,0.29333333300,0,-90.25000000000,28.85000000000
51977,1995,14,G,6/28/1995,28,6,2.73333333300,0,-90.25000000000,28.85000000000
53727,1987,14,G,7/10/1987,10,7,0.03225806500,0,-90.25000000000,28.85000000000
53729,1987,14,G,7/10/1987,10,7,0.04444444400,0,-90.25000000000,28.85000000000
53740,1987,14,G,7/11/1987,11,7,1.32352941200,0,-90.25000000000,28.85000000000
53742,1987,14,G,7/11/1987,11,7,1.02564102600,0,-90.25000000000,28.85000000000
54226,1989,14,G,11/15/1989,15,11,0.04761904800,0,-90.25000000000,28.85000000000
56853,1996,14,G,7/2/1996,2,7,0.02666666700,0,-90.25000000000,28.85000000000
57654,1982,14,G,6/20/1982,20,6,0.83333333300,0,-90.25000000000,28.85000000000
58056,1993,14,G,3/22/1993,22,3,0.14193548400,0,-90.25000000000,28.85000000000
58066,1993,14,G,3/23/1993,23,3,0.16000000000,0,-90.25000000000,28.85000000000
63694,1983,14,G,11/10/1983,10,11,1.68000000000,0,-90.25000000000,28.85000000000
63700,1983,14,G,11/11/1983,11,11,0.80000000000,0,-90.25000000000,28.85000000000
64370,1994,14,G,7/16/1994,16,7,0.11965812000,0,-90.25000000000,28.85000000000
64612,1994,14,G,11/7/1994,7,11,0.20289855100,0,-90.25000000000,28.85000000000
64615,1994,14,G,11/8/1994,8,11,0.41975308600,0,-90.25000000000,28.85000000000
64931,1999,14,G,7/19/1999,19,7,1.05797101400,0,-90.25000000000,28.85000000000
64936,1999,14,G,7/19/1999,19,7,4.84057971000,0,-90.25000000000,28.85000000000
65224,1998,14,G,11/18/1998,18,11,2.17333333300,0,-90.25000000000,28.85000000000
65230,1998,14,G,11/19/1998,19,11,1.02666666700,0,-90.25000000000,28.85000000000
65425,1988,14,G,3/29/1988,29,3,0.04000000000,0,-90.25000000000,28.85000000000
65430,1988,14,G,3/30/1988,30,3,0.37142857100,0,-90.25000000000,28.85000000000
65445,1993,14,G,11/30/1993,30,11,0.13333333300,0,-90.25000000000,28.85000000000
65450,1993,14,G,12/1/1993,1,12,0.22666666700,0,-90.25000000000,28.85000000000
66458,1990,14,G,10/3/1990,3,10,0.04210526300,0,-90.25000000000,28.85000000000
66531,1986,14,G,12/3/1986,3,12,0.33333333300,0,-90.25000000000,28.85000000000
66532,1986,14,G,12/3/1986,3,12,1.77333333300,0,-90.25000000000,28.85000000000
67537,1995,14,G,3/23/1995,23,3,0.44000000000,0,-90.25000000000,28.85000000000
67540,1995,14,G,3/24/1995,24,3,0.13333333300,0,-90.25000000000,28.85000000000
68748,1992,14,G,12/9/1992,9,12,0.37333333300,0,-90.25000000000,28.85000000000
68753,1992,14,G,12/9/1992,9,12,0.04000000000,0,-90.25000000000,28.85000000000
40677,1984,14,G,3/25/1984,25,3,0.22857142900,0,-90.08333333330,28.85000000000
40700,1984,14,G,3/26/1984,26,3,0.25714285700,0,-90.08333333330,28.85000000000
40701,1984,14,G,3/26/1984,26,3,0.05714285700,0,-90.08333333330,28.85000000000
40702,1984,14,G,3/26/1984,26,3,0.11428571400,0,-90.08333333330,28.85000000000
40703,1984,14,G,3/26/1984,26,3,0.11428571400,0,-90.08333333330,28.85000000000
40704,1984,14,G,3/26/1984,26,3,0.11428571400,0,-90.08333333330,28.85000000000
50537,2001,14,G,10/8/2001,8,10,1.01333333300,0,-90.08333333330,28.85000000000
50538,2001,14,G,10/8/2001,8,10,2.25333333300,0,-90.08333333330,28.85000000000
51786,1990,14,G,7/10/1990,10,7,1.50000000000,0,-90.08333333330,28.85000000000
52090,1997,14,G,10/5/1997,5,10,1.54482758600,0,-90.08333333330,28.85000000000
52098,1997,14,G,10/6/1997,6,10,1.84000000000,0,-90.08333333330,28.85000000000
52099,1997,14,G,10/6/1997,6,10,0.74482758600,0,-90.08333333330,28.85000000000
52663,1984,14,G,10/26/1984,26,10,2.24000000000,0,-90.08333333330,28.85000000000
52690,1984,14,G,10/27/1984,27,10,6.44000000000,0,-90.08333333330,28.85000000000
53736,1987,14,G,7/10/1987,10,7,1.09090909100,0,-90.08333333330,28.85000000000
56061,1991,14,G,7/10/1991,10,7,4.07246376800,0,-90.08333333330,28.85000000000
56848,1996,14,G,7/2/1996,2,7,0.28000000000,0,-90.08333333330,28.85000000000
56852,1996,14,G,7/2/1996,2,7,1.78666666700,0,-90.08333333330,28.85000000000
57653,1982,14,G,6/19/1982,19,6,1.49206349200,0,-90.08333333330,28.85000000000
60657,1992,14,G,11/16/1992,16,11,0.89247311800,0,-90.08333333330,28.85000000000
61572,1999,14,G,10/13/1999,13,10,0.18666666700,0,-90.08333333330,28.85000000000
61573,1999,14,G,10/13/1999,13,10,1.82222222200,0,-90.08333333330,28.85000000000
61574,1999,14,G,10/14/1999,14,10,0.40000000000,0,-90.08333333330,28.85000000000
61575,1999,14,G,10/14/1999,14,10,0.64000000000,0,-90.08333333330,28.85000000000
62722,1992,14,G,7/13/1992,13,7,0.69166666700,0,-90.08333333330,28.85000000000
63628,1983,14,G,11/8/1983,8,11,0.96000000000,0,-90.08333333330,28.85000000000
63630,1983,14,G,11/8/1983,8,11,4.48000000000,0,-90.08333333330,28.85000000000
64377,1994,14,G,7/17/1994,17,7,0.04938271600,0,-90.08333333330,28.85000000000
64613,1994,14,G,11/8/1994,8,11,1.09649122800,0,-90.08333333330,28.85000000000
64614,1994,14,G,11/8/1994,8,11,1.16666666700,0,-90.08333333330,28.85000000000
64932,1999,14,G,7/19/1999,19,7,1.47826087000,0,-90.08333333330,28.85000000000
64937,1999,14,G,7/19/1999,19,7,4.06410256400,0,-90.08333333330,28.85000000000
65311,1992,14,G,9/29/1992,29,9,0.18666666700,0,-90.08333333330,28.85000000000
65312,1992,14,G,9/29/1992,29,9,0.25333333300,0,-90.08333333330,28.85000000000
65426,1988,14,G,3/29/1988,29,3,0.28333333300,0,-90.08333333330,28.85000000000
65448,1993,14,G,12/1/1993,1,12,0.54666666700,0,-90.08333333330,28.85000000000
65449,1993,14,G,12/1/1993,1,12,0.64000000000,0,-90.08333333330,28.85000000000
66393,1995,14,G,11/12/1995,12,11,0.69135802500,0,-90.08333333330,28.85000000000
66394,1995,14,G,11/12/1995,12,11,0.60869565200,0,-90.08333333330,28.85000000000
66471,1989,14,G,7/11/1989,11,7,3.57333333300,0,-90.08333333330,28.85000000000
66472,1989,14,G,7/11/1989,11,7,0.02222222200,0,-90.08333333330,28.85000000000
66473,1989,14,G,7/11/1989,11,7,0.24000000000,0,-90.08333333330,28.85000000000
66474,1989,14,G,7/11/1989,11,7,2.69333333300,0,-90.08333333330,28.85000000000
66496,1990,14,G,4/11/1990,11,4,0.30000000000,0,-90.08333333330,28.85000000000
66497,1990,14,G,4/11/1990,11,4,0.37894736800,0,-90.08333333330,28.85000000000
66530,1986,14,G,12/3/1986,3,12,0.36000000000,0,-90.08333333330,28.85000000000
66533,1986,14,G,12/3/1986,3,12,0.40000000000,0,-90.08333333330,28.85000000000
66696,1991,14,G,7/10/1991,10,7,1.78000000000,0,-90.08333333330,28.85000000000
40657,1984,13,G,3/24/1984,24,3,0.31428571400,0,-89.91666666670,28.85000000000
40658,1984,13,G,3/24/1984,24,3,0.22857142900,0,-89.91666666670,28.85000000000
40659,1984,13,G,3/24/1984,24,3,0.22857142900,0,-89.91666666670,28.85000000000
40660,1984,13,G,3/25/1984,25,3,0.17142857100,0,-89.91666666670,28.85000000000
40661,1984,13,G,3/25/1984,25,3,0.48571428600,0,-89.91666666670,28.85000000000
40662,1984,13,G,3/25/1984,25,3,0.48571428600,0,-89.91666666670,28.85000000000
40663,1984,13,G,3/25/1984,25,3,0.51428571400,0,-89.91666666670,28.85000000000
40671,1984,13,G,3/25/1984,25,3,0.11428571400,0,-89.91666666670,28.85000000000
51796,1990,13,G,7/10/1990,10,7,1.60000000000,0,-89.91666666670,28.85000000000
53731,1987,13,G,7/10/1987,10,7,0.21212121200,0,-89.91666666670,28.85000000000
53733,1987,13,G,7/10/1987,10,7,0.08333333300,0,-89.91666666670,28.85000000000
54240,1989,13,G,11/16/1989,16,11,1.04022988500,0,-89.91666666670,28.85000000000
56059,1991,13,G,7/9/1991,9,7,5.99415204700,0,-89.91666666670,28.85000000000
56060,1991,13,G,7/9/1991,9,7,2.31333333300,0,-89.91666666670,28.85000000000
59739,1996,13,G,7/16/1996,16,7,0.75555555600,0,-89.91666666670,28.85000000000
60206,1990,13,G,7/9/1990,9,7,0.07344632800,0,-89.91666666670,28.85000000000
60220,1990,13,G,7/10/1990,10,7,1.33333333300,0,-89.91666666670,28.85000000000
60652,1992,13,G,11/16/1992,16,11,1.92592592600,0,-89.91666666670,28.85000000000
62962,1990,13,G,11/8/1990,8,11,0.80180180200,0,-89.91666666670,28.85000000000
62974,1990,13,G,11/14/1990,14,11,2.65248227000,0,-89.91666666670,28.85000000000
64651,1994,13,G,11/18/1994,18,11,2.30769230800,0,-89.91666666670,28.85000000000
64933,1999,13,G,7/19/1999,19,7,0.37037037000,0,-89.91666666670,28.85000000000
66695,1991,13,G,7/9/1991,9,7,2.85454545500,0,-89.91666666670,28.85000000000
67539,1995,13,G,3/24/1995,24,3,0.30000000000,0,-89.91666666670,28.85000000000
67543,1995,13,G,3/24/1995,24,3,0.06956521700,0,-89.91666666670,28.85000000000
40226,2002,13,G,7/13/2002,13,7,0.41639557600,0,-89.75000000000,28.85000000000
40227,2002,13,G,7/13/2002,13,7,0.70266753400,0,-89.75000000000,28.85000000000
40607,1984,13,G,3/23/1984,23,3,0.02857142900,0,-89.75000000000,28.85000000000
40609,1984,13,G,3/23/1984,23,3,0.08571428600,0,-89.75000000000,28.85000000000
40610,1984,13,G,3/23/1984,23,3,0.08571428600,0,-89.75000000000,28.85000000000
40611,1984,13,G,3/23/1984,23,3,0.37142857100,0,-89.75000000000,28.85000000000
40612,1984,13,G,3/23/1984,23,3,0.11428571400,0,-89.75000000000,28.85000000000
40613,1984,13,G,3/23/1984,23,3,0.05714285700,0,-89.75000000000,28.85000000000
40614,1984,13,G,3/23/1984,23,3,0.05714285700,0,-89.75000000000,28.85000000000
40621,1984,13,G,3/23/1984,23,3,0.17142857100,0,-89.75000000000,28.85000000000
40622,1984,13,G,3/23/1984,23,3,0.08571428600,0,-89.75000000000,28.85000000000
40623,1984,13,G,3/23/1984,23,3,0.08571428600,0,-89.75000000000,28.85000000000
52637,1984,13,G,10/24/1984,24,10,0.05714285700,0,-89.75000000000,28.85000000000
52640,1984,13,G,10/25/1984,25,10,0.72000000000,0,-89.75000000000,28.85000000000
52643,1984,13,G,10/25/1984,25,10,1.60000000000,0,-89.75000000000,28.85000000000
63596,1983,13,G,11/2/1983,2,11,0.76000000000,0,-89.75000000000,28.85000000000
63598,1983,13,G,11/3/1983,3,11,2.12000000000,0,-89.75000000000,28.85000000000
63600,1983,13,G,11/3/1983,3,11,1.60000000000,0,-89.75000000000,28.85000000000
63602,1983,13,G,11/3/1983,3,11,1.56000000000,0,-89.75000000000,28.85000000000
63604,1983,13,G,11/3/1983,3,11,1.08000000000,0,-89.75000000000,28.85000000000
40605,1984,13,G,3/23/1984,23,3,0.17142857100,0,-89.58333333330,28.85000000000
40616,1984,13,G,3/23/1984,23,3,0.08571428600,0,-89.58333333330,28.85000000000
40618,1984,13,G,3/23/1984,23,3,0.11428571400,0,-89.58333333330,28.85000000000
40619,1984,13,G,3/23/1984,23,3,0.11428571400,0,-89.58333333330,28.85000000000
40620,1984,13,G,3/23/1984,23,3,0.02857142900,0,-89.58333333330,28.85000000000
53786,1987,13,G,7/14/1987,14,7,0.08045977000,0,-89.58333333330,28.85000000000
57635,1982,13,G,6/17/1982,17,6,0.06060606100,0,-89.58333333330,28.85000000000
57636,1982,13,G,6/17/1982,17,6,0.01754386000,0,-89.58333333330,28.85000000000
60225,1990,13,G,7/11/1990,11,7,1.25000000000,0,-89.58333333330,28.85000000000
62979,1990,13,G,11/14/1990,14,11,0.45000000000,0,-89.58333333330,28.85000000000
63588,1983,13,G,11/2/1983,2,11,0.68000000000,0,-89.58333333330,28.85000000000
63592,1983,13,G,11/2/1983,2,11,0.92000000000,0,-89.58333333330,28.85000000000
63594,1983,13,G,11/2/1983,2,11,0.08000000000,0,-89.58333333330,28.85000000000
67038,1997,13,G,11/17/1997,17,11,0.74735449700,0,-89.58333333330,28.85000000000
40591,1984,13,G,3/22/1984,22,3,0.02857142900,0,-89.41666666670,28.85000000000
40593,1984,13,G,3/22/1984,22,3,0.17142857100,0,-89.41666666670,28.85000000000
40595,1984,13,G,3/22/1984,22,3,0.02857142900,0,-89.41666666670,28.85000000000
52575,1984,13,G,10/17/1984,17,10,0.84000000000,0,-89.41666666670,28.85000000000
52583,1984,13,G,10/18/1984,18,10,0.52000000000,0,-89.41666666670,28.85000000000
52586,1984,13,G,10/18/1984,18,10,0.13333333300,0,-89.41666666670,28.85000000000
57633,1982,13,G,6/17/1982,17,6,0.06060606100,0,-89.41666666670,28.85000000000
57634,1982,13,G,6/17/1982,17,6,0.66666666700,0,-89.41666666670,28.85000000000
60226,1990,13,G,7/11/1990,11,7,1.40000000000,0,-89.41666666670,28.85000000000
63572,1983,13,G,11/2/1983,2,11,0.12000000000,0,-89.41666666670,28.85000000000
63575,1983,13,G,11/2/1983,2,11,1.08000000000,0,-89.41666666670,28.85000000000
63578,1983,13,G,11/2/1983,2,11,0.52000000000,0,-89.41666666670,28.85000000000
63583,1983,13,G,11/2/1983,2,11,0.80000000000,0,-89.41666666670,28.85000000000
40578,1984,13,G,3/21/1984,21,3,0.02857142900,0,-89.25000000000,28.85000000000
40579,1984,13,G,3/21/1984,21,3,0.14285714300,0,-89.25000000000,28.85000000000
40581,1984,13,G,3/22/1984,22,3,0.08571428600,0,-89.25000000000,28.85000000000
52569,1984,13,G,10/17/1984,17,10,0.12000000000,0,-89.25000000000,28.85000000000
52572,1984,13,G,10/17/1984,17,10,0.12000000000,0,-89.25000000000,28.85000000000
57619,1982,13,G,6/15/1982,15,6,0.06666666700,0,-89.25000000000,28.85000000000
57632,1982,13,G,6/16/1982,16,6,0.06060606100,0,-89.25000000000,28.85000000000
63562,1983,13,G,11/1/1983,1,11,0.80000000000,0,-89.25000000000,28.85000000000
63568,1983,13,G,11/1/1983,1,11,0.08000000000,0,-89.25000000000,28.85000000000
59608,1996,19,G,7/1/1996,1,7,0.22666666700,0,-95.25000000000,29.01666666670
69030,2003,19,G,7/3/2003,3,7,0.44444444400,0,-95.25000000000,29.01666666670
57120,1995,19,G,7/5/1995,5,7,1.96000000000,0,-95.08333333330,29.01666666670
57121,1995,19,G,7/5/1995,5,7,3.62068965500,0,-95.08333333330,29.01666666670
60100,1990,19,G,6/26/1990,26,6,0.07142857100,0,-95.08333333330,29.01666666670
60517,1992,19,G,10/26/1992,26,10,0.30158730200,0,-95.08333333330,29.01666666670
64237,1994,19,G,7/1/1994,1,7,0.27619047600,0,-95.08333333330,29.01666666670
64474,1994,19,G,10/22/1994,22,10,1.03030303000,0,-95.08333333330,29.01666666670
64812,1999,19,G,7/6/1999,6,7,3.98550724600,0,-95.08333333330,29.01666666670
54004,1989,18,G,10/29/1989,29,10,2.00000000000,0,-94.91666666670,29.01666666670
55965,1991,18,G,6/28/1991,28,6,2.44242424200,0,-94.91666666670,29.01666666670
62845,1990,18,G,10/26/1990,26,10,2.88095238100,0,-94.91666666670,29.01666666670
66882,1997,18,G,10/25/1997,25,10,1.60000000000,0,-94.91666666670,29.01666666670
53390,1987,18,G,6/19/1987,19,6,0.38461538500,0,-94.41666666670,29.01666666670
55979,1991,18,G,6/30/1991,30,6,0.48484848500,0,-94.41666666670,29.01666666670
59612,1996,18,G,7/4/1996,4,7,0.21212121200,0,-94.41666666670,29.01666666670
55977,1991,18,G,6/29/1991,29,6,3.06666666700,0,-94.25000000000,29.01666666670
57718,1982,18,G,6/30/1982,30,6,0.61666666700,0,-94.25000000000,29.01666666670
57720,1982,18,G,7/1/1982,1,7,1.43333333300,0,-94.25000000000,29.01666666670
57721,1982,18,G,7/1/1982,1,7,1.21111111100,0,-94.25000000000,29.01666666670
58217,1997,18,G,7/3/1997,3,7,0.31818181800,0,-94.25000000000,29.01666666670
